external_id,name,price,currency,spec_text,color,unit,size,origin,care_instructions,image_url,image_local_path,product_url,stock_status,fetched_at
536249,小菊 - 布魯諾,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536249,,2026-03-09 06:00:42
536248,小菊 - 索芙特,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536248,,2026-03-09 06:00:49
536247,小菊 - 精幻粉,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536247,,2026-03-09 06:00:56
536246,小菊 - 肯尼迪,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536246,,2026-03-09 06:01:04
536244,小菊 - 浦山,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536244,,2026-03-09 06:01:12
536243,小菊 - 魯一尼,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536243,,2026-03-09 06:01:20
536242,小菊 - 愛之綠,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536242,,2026-03-09 06:01:28
536241,小菊 - 羅馬假日,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536241,,2026-03-09 06:01:36
536240,小菊 - 稻豐年,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536240,,2026-03-09 06:01:43
536239,小菊 - 檸檬戀,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536239,,2026-03-09 06:01:50
536236,觀果 - 小南瓜,45.0,HKD,,"3支
5支",,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536236,,2026-03-09 06:01:58
536234,觀果 - 山歸來,95.0,HKD,,2一3支,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536234,,2026-03-09 06:02:05
536232,柔麗絲（可選色）,45.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536232,,2026-03-09 06:02:12
536075,葉類 - 貫衆蕨,95.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536075,,2026-03-09 06:02:19
536026,觀果 - 迷你楊果,40.0,HKD,,"3支
5一7支",,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536026,,2026-03-09 06:02:26
536011,葉類 - 蘆筍草,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536011,,2026-03-09 06:02:32
536005,葉類 - 墨西哥橘葉,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536005,,2026-03-09 06:02:39
535536,鮮花-迷你小菊（可選色）,45.0,HKD,"粉色5一7支
白色5一7支
紫色5一7支
紅色5一7支
粉色3支
白色3支
紫色3支
紅色3支",,"粉色5一7支
白色5一7支
紫色5一7支
紅色5一7支
粉色3支
白色3支
紫色3支
紅色3支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/535536,,2026-03-09 06:02:48
529471,單頭玫瑰 - 驕傲,140.0,HKD,"10枝
20支",,"10枝
20支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/529471,,2026-03-09 06:02:56
525221,葉類 - 春羽葉,45.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/525221,,2026-03-09 06:03:02
525186,【進口次日】外國進口 小百合 (盲盒),50.0,HKD,隨機5支一同色,隨機5支一同色,隨機5支一同色,,外國進口,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/525186,,2026-03-09 06:03:16
524929,多頭玫瑰 -小仙女,90.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524929,,2026-03-09 06:03:24
524928,多頭玫瑰 -卓夫特,80.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524928,,2026-03-09 06:03:31
524925,多頭玫瑰 -繁星,80.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524925,,2026-03-09 06:03:39
524924,多頭玫瑰 -暖暖,70.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524924,,2026-03-09 06:03:46
524923,鮮花-鐵鏈連,110.0,HKD,"5支
10支",,"5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524923,,2026-03-09 06:03:53
524921,鮮花-多頭鼠尾草,35.0,HKD,"藍色5支
藍色10支",,"藍色5支
藍色10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524921,,2026-03-09 06:04:01
524916,鮮花-紫苑,50.0,HKD,"淺紫5支
淺紫9一12支
白色5支
白色9一12支
淺粉5支
淺粉9一12支",,"淺紫5支
淺紫9一12支
白色5支
白色9一12支
淺粉5支
淺粉9一12支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/524916,,2026-03-09 06:04:18
518198,非洲菊 - 空氣卷系列 -香格里拉,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518198,,2026-03-09 06:04:25
518194,葉類 - 龜背葉/龜背竹葉,45.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518194,,2026-03-09 06:04:32
518192,配花-白飛香,70.0,HKD,4一6支,,4一6支,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518192,,2026-03-09 06:04:40
518189,鮮花-格桑花,75.0,HKD,5一7支,,5一7支,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518189,,2026-03-09 06:04:49
518188,配花-銀葉菊,45.0,HKD,"5支
10支",,"5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518188,,2026-03-09 06:04:56
518187,郁金香,120.0,HKD,"紫色5支
紫色10支
黃色5支
黃色10支
粉白5支
粉白10支
橙色5支
橙色10支
白色5支
白色10支",,"紫色5支
紫色10支
黃色5支
黃色10支
粉白5支
粉白10支
橙色5支
橙色10支
白色5支
白色10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518187,,2026-03-09 06:05:06
518182,多頭玫瑰 - 午夜魔法,70.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518182,,2026-03-09 06:05:15
518172,多頭玫瑰 - 蜜柚果汁,80.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518172,,2026-03-09 06:05:23
518171,多頭玫瑰 - 絕色果汁,80.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518171,,2026-03-09 06:05:32
518170,多頭玫瑰 - 和風,80.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518170,,2026-03-09 06:05:46
518168,鮮花 - 小飛燕,40.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518168,,2026-03-09 06:05:54
518163,鮮花 - 大飛燕,90.0,HKD,"白色3支
白色5支
粉色3支
粉色5支
淺藍3支
淺藍5支
深藍3支
深藍5支
淺紫3支
淺紫5支",,"白色3支
白色5支
粉色3支
粉色5支
淺藍3支
淺藍5支
深藍3支
深藍5支
淺紫3支
淺紫5支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518163,,2026-03-09 06:06:03
518160,單頭玫瑰 - 小喬,140.0,HKD,"10枝
20支",,"10枝
20支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518160,,2026-03-09 06:06:11
518159,多頭玫瑰 - 心情,60.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518159,,2026-03-09 06:06:18
518158,多頭玫瑰 - 薄荷茶,80.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518158,,2026-03-09 06:06:25
518156,鮮花 -枸骨葉,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518156,,2026-03-09 06:06:33
518153,非洲菊 - 蛋卷系列 -布拉格,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518153,,2026-03-09 06:06:40
518152,非洲菊 - 巨型系列 -愛琴海,65.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518152,,2026-03-09 06:06:48
518151,非洲菊 - 迷你系列 -櫻桃小丸子,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518151,,2026-03-09 06:06:55
518150,非洲菊 - 空氣卷系列 -亞丁,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518150,,2026-03-09 06:07:02
518149,非洲菊 - 迷你系列 -西西里,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518149,,2026-03-09 06:07:10
518147,鮮花 -紅柳枝,75.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518147,,2026-03-09 06:07:22
518146,鮮花 -一葉蘭,40.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518146,,2026-03-09 06:07:31
518145,鮮花 -新菖蒲,45.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518145,,2026-03-09 06:07:39
518144,鮮花 -黃楊葉,65.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518144,,2026-03-09 06:07:48
518142,葉材 -清香木,65.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518142,,2026-03-09 06:07:55
518141,鮮花 -萬年青,65.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518141,,2026-03-09 06:08:02
518140,鮮花 -斑春蘭,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518140,,2026-03-09 06:08:09
518139,鮮花 -春蘭葉,40.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518139,,2026-03-09 06:08:16
518137,葉材 -天竺少女,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518137,,2026-03-09 06:08:24
518132,鮮花 -紅葉石楠,65.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518132,,2026-03-09 06:08:31
518121,鮮花 -南天竺,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518121,,2026-03-09 06:08:38
518118,鮮花 -山蘇葉,45.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518118,,2026-03-09 06:08:46
518117,鮮花 -情人果,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518117,,2026-03-09 06:08:53
518116,鮮花 -瑪格麗特,120.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518116,,2026-03-09 06:09:00
518115,鮮花 -油畫小菊,75.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518115,,2026-03-09 06:09:08
518114,鮮花 -銀葉菊,40.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518114,,2026-03-09 06:09:25
518113,鮮花 -孔雀草,110.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518113,,2026-03-09 06:09:32
518110,鮮花 -菟葵,85.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518110,,2026-03-09 06:09:42
518108,鮮花 -柔絲,80.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518108,,2026-03-09 06:09:51
518107,鮮花 -復古蕾絲,45.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518107,,2026-03-09 06:10:00
518104,鮮花 -商陸,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518104,,2026-03-09 06:10:07
518098,非洲菊 - 重瓣系列 -姑蘇,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518098,,2026-03-09 06:10:15
518097,廣州非洲菊 - 迷你系列 -聖托里尼,80.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/518097,,2026-03-09 06:10:27
517835,非洲菊 - 迷你系列 -都靈,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517835,,2026-03-09 06:10:34
517750,非洲菊 - 迷你系列 -沙華,85.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517750,,2026-03-09 06:10:41
517748,非洲菊 - 迷你系列 -悉尼,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517748,,2026-03-09 06:10:48
517693,非洲菊 - 重瓣系列 -愛爾蘭,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517693,,2026-03-09 06:10:58
517684,多頭玫瑰 - 萊拉,70.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517684,,2026-03-09 06:11:08
517681,多頭玫瑰 - 紅蕾絲,75.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517681,,2026-03-09 06:11:16
517679,多頭玫瑰 - 仙子之吻,115.0,HKD,"3枝
5支
10支",,"3枝
5支
10支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517679,,2026-03-09 06:11:23
