ID,sample_id,花名,月份,朝代,作者,诗名,top20_words,top5_preview
899,140,菊花,九月,宋,黄庭坚,南乡子,"[[""词人"", 0.7271], [""情怀"", 0.2476], [""前人"", 0.2011], [""菊花"", 0.1935], [""具有"", 0.1732], [""作品"", 0.1592], [""感情"", 0.135], [""陶渊明"", 0.1098], [""海棠"", 0.1019], [""思想"", 0.1005], [""烘托"", 0.1005], [""同样"", 0.1005], [""冷落"", 0.0992], [""对比"", 0.0967], [""可爱"", 0.0956], [""完全"", 0.0956], [""情感"", 0.0956], [""苏轼"", 0.0944], [""具体"", 0.0934], [""情趣"", 0.0934]]",词人、情怀、前人、菊花、具有
841,141,菊花,九月,宋,陆游,山园草间菊数枝开，席地独酌,"[[""菊花"", 0.4627], [""李白"", 0.4571], [""不同"", 0.2266], [""感情"", 0.2153], [""陆游"", 0.1958], [""方面"", 0.1671], [""独立"", 0.1625], [""深情"", 0.1603], [""语言"", 0.1603], [""出现"", 0.1582], [""零落"", 0.1582], [""意味"", 0.1542], [""寄寓"", 0.1506], [""笔下"", 0.1455], [""不禁"", 0.1455], [""直接"", 0.1439], [""无限"", 0.1381], [""象征"", 0.1367], [""寂寞"", 0.1354], [""情怀"", 0.1316]]",菊花、李白、不同、感情、陆游
837,142,菊花,九月,宋,陆游,菊 花,"[[""菊花"", 0.8697], [""高洁"", 0.1987], [""自然"", 0.182], [""陆游"", 0.138], [""陶渊明"", 0.1234], [""草木"", 0.1196], [""便是"", 0.113], [""自有"", 0.113], [""独特"", 0.1087], [""至此"", 0.1087], [""凋零"", 0.1074], [""情感"", 0.1074], [""品格"", 0.1004], [""心理"", 0.0983], [""作品"", 0.0894], [""不能"", 0.0823], [""令人"", 0.0823], [""正是"", 0.0718], [""形象"", 0.0621]]",菊花、高洁、自然、陆游、陶渊明
843,143,菊花,九月,唐,顾非熊,万年厉员外宅赏残菊,"[[""菊花"", 0.784], [""心理"", 0.2363], [""古人"", 0.1681], [""抒情"", 0.1529], [""含蓄"", 0.1486], [""情怀"", 0.1486], [""似乎"", 0.1174], [""人们"", 0.1174], [""正是"", 0.115], [""故人"", 0.1083], [""多情"", 0.1041], [""陶渊明"", 0.0989], [""自然"", 0.0972], [""清人"", 0.093], [""海棠"", 0.0918], [""摇曳"", 0.0905], [""前人"", 0.0905], [""情态"", 0.0882], [""秋风"", 0.0871], [""特色"", 0.0871]]",菊花、心理、古人、抒情、含蓄
847,144,菊花,九月,明,何景明,八月二十八日子容过对菊,"[[""菊花"", 0.5583], [""风雨"", 0.3802], [""情态"", 0.2261], [""古人"", 0.2155], [""笔下"", 0.2107], [""看来"", 0.202], [""显然"", 0.1923], [""作品"", 0.1838], [""故人"", 0.1388], [""同样"", 0.116], [""便是"", 0.116], [""希望"", 0.116], [""相似"", 0.1145], [""自已"", 0.1131], [""气氛"", 0.1117], [""情感"", 0.1103], [""完全"", 0.1103], [""情绪"", 0.1065], [""起来"", 0.1054], [""景物"", 0.1042]]",菊花、风雨、情态、古人、笔下
835,145,菊花,九月,宋,梅尧臣,舟上采菊,"[[""似乎"", 0.3176], [""特色"", 0.3142], [""菊花"", 0.3142], [""诗意"", 0.2785], [""作品"", 0.2585], [""渲染"", 0.2457], [""感情"", 0.2193], [""自然"", 0.1753], [""议论"", 0.1678], [""前人"", 0.1633], [""暗示"", 0.1571], [""充满"", 0.1552], [""深沉"", 0.1552], [""孤独"", 0.1516], [""景物"", 0.1466], [""画面"", 0.1436], [""不可"", 0.1421], [""仿佛"", 0.1406], [""引起"", 0.1393], [""象征"", 0.1393]]",似乎、特色、菊花、诗意、作品
898,146,菊花,九月,宋,张孝祥,鹪鸪天,"[[""桃花"", 0.9141], [""碧桃"", 0.2451], [""有关"", 0.1028], [""词人"", 0.1017], [""作品"", 0.0835], [""开放"", 0.0769], [""用典"", 0.0768], [""丰富"", 0.0694], [""菊花"", 0.0677], [""传说"", 0.0668], [""情趣"", 0.0653], [""古人"", 0.0653], [""显然"", 0.0583], [""自然"", 0.0566], [""渲染"", 0.0529], [""人们"", 0.0456], [""拟人化"", 0.0421], [""仙女"", 0.0384], [""陶渊明"", 0.0384], [""喜爱"", 0.0347]]",桃花、碧桃、有关、词人、作品
834,147,菊花,九月,晋,陶渊明,饮 酒（其五）,"[[""情怀"", 0.3752], [""自然"", 0.3272], [""还有"", 0.2896], [""感受"", 0.2707], [""画面"", 0.2679], [""看来"", 0.2651], [""不可"", 0.2651], [""写出"", 0.1814], [""诗歌"", 0.1691], [""陶渊明"", 0.1664], [""便是"", 0.1523], [""菊花"", 0.1466], [""气氛"", 0.1466], [""暗示"", 0.1466], [""写法"", 0.1448], [""难以"", 0.1399], [""说明"", 0.1399], [""一幅"", 0.1399], [""景物"", 0.1368], [""引出"", 0.1368]]",情怀、自然、还有、感受、画面
833,148,菊花,九月,晋,陶渊明,和郭主簿二首(其二),"[[""画面"", 0.4791], [""自然"", 0.2926], [""对比"", 0.2622], [""菊花"", 0.2622], [""景物"", 0.2447], [""情怀"", 0.2236], [""色彩"", 0.2034], [""草木"", 0.1442], [""独立"", 0.1381], [""同样"", 0.1362], [""思想"", 0.1362], [""特色"", 0.1311], [""暗示"", 0.1311], [""充满"", 0.1295], [""毕竟"", 0.1295], [""情绪"", 0.1251], [""内容"", 0.121], [""品格"", 0.121], [""变化"", 0.121], [""产生"", 0.1198]]",画面、自然、对比、菊花、景物
900,149,菊花,九月,清,董元恺,小桃红,"[[""菊花"", 0.8289], [""陶渊明"", 0.2687], [""佳人"", 0.2398], [""春风"", 0.1606], [""桃花"", 0.123], [""秋风"", 0.1184], [""更为"", 0.1143], [""上片"", 0.1029], [""首词"", 0.0926], [""构思"", 0.0642], [""前人"", 0.0615], [""花儿"", 0.0615], [""同样"", 0.0615], [""深情"", 0.0615], [""显出"", 0.0607], [""显示"", 0.0592], [""风姿"", 0.0592], [""独特"", 0.0592], [""至此"", 0.0592], [""气氛"", 0.0592]]",菊花、陶渊明、佳人、春风、桃花
895,150,菊花,九月,清,叶申芗,阮郎归,"[[""菊花"", 0.9107], [""陶渊明"", 0.1824], [""人们"", 0.1444], [""屈原"", 0.1197], [""姿态"", 0.1113], [""喜爱"", 0.1099], [""凋零"", 0.1058], [""比较"", 0.1034], [""赞美"", 0.1022], [""开放"", 0.0811], [""有着"", 0.0549], [""欣赏"", 0.0542], [""独特"", 0.0536], [""意味"", 0.0536], [""秋风"", 0.0536], [""古人"", 0.0517], [""情趣"", 0.0517], [""具体"", 0.0517], [""时节"", 0.0505], [""高洁"", 0.0489]]",菊花、陶渊明、人们、屈原、姿态
897,151,菊花,九月,宋,黄庭坚,鹧鸪天,"[[""词人"", 0.6818], [""菊花"", 0.4187], [""感情"", 0.1948], [""变化"", 0.1933], [""心理"", 0.1893], [""情态"", 0.1413], [""景物"", 0.1302], [""鲜明"", 0.1275], [""画面"", 0.1275], [""抒情"", 0.1225], [""情怀"", 0.1191], [""自然"", 0.1168], [""人生"", 0.0756], [""人物"", 0.0756], [""独立"", 0.0735], [""前人"", 0.0725], [""赏花"", 0.0725], [""有着"", 0.0716], [""细腻"", 0.0716], [""冷落"", 0.0716]]",词人、菊花、感情、变化、心理
896,152,菊花,九月,清,龚自珍,卖花声,"[[""自已"", 0.3063], [""菊花"", 0.3025], [""人们"", 0.2718], [""观赏"", 0.2655], [""看到"", 0.2534], [""地方"", 0.2124], [""冷落"", 0.2068], [""极为"", 0.2042], [""赞美"", 0.1924], [""色彩"", 0.1565], [""开头"", 0.1504], [""陶渊明"", 0.1144], [""议论"", 0.1077], [""白色"", 0.1062], [""对象"", 0.1062], [""烘托"", 0.1048], [""表明"", 0.1048], [""感叹"", 0.1034], [""喜爱"", 0.1034], [""凄凉"", 0.1021]]",自已、菊花、人们、观赏、看到
943,153,野菊,十月,宋,张鎡,如梦令,"[[""野菊"", 0.8687], [""词人"", 0.3277], [""红梅"", 0.1237], [""情态"", 0.1104], [""画面"", 0.0996], [""正面"", 0.0913], [""作品"", 0.0897], [""感情"", 0.0761], [""似乎"", 0.0735], [""陶渊明"", 0.0619], [""神韵"", 0.0591], [""冷落"", 0.0559], [""花卉"", 0.0545], [""显示"", 0.0545], [""菊花"", 0.0545], [""风姿"", 0.0545], [""对比"", 0.0545], [""艳丽"", 0.0545], [""理解"", 0.0538], [""情感"", 0.0538]]",野菊、词人、红梅、情态、画面
938,154,野菊,十月,金,元好问,野菊座主闲闲公命作,"[[""野菊"", 0.5651], [""画面"", 0.3563], [""情感"", 0.289], [""作品"", 0.2407], [""陶渊明"", 0.2213], [""草木"", 0.2145], [""菊花"", 0.195], [""景物"", 0.182], [""花朵"", 0.1619], [""形态"", 0.1056], [""摇曳"", 0.1013], [""希望"", 0.1013], [""冷落"", 0.1], [""感叹"", 0.1], [""喜爱"", 0.1], [""情态"", 0.0987], [""暗示"", 0.0975], [""动人"", 0.0963], [""深沉"", 0.0963], [""特征"", 0.0941]]",野菊、画面、情感、作品、陶渊明
939,155,野菊,十月,金,元好问,野菊再奉座主闲闲公命作,"[[""野菊"", 0.5065], [""多情"", 0.2786], [""陶渊明"", 0.2645], [""屈原"", 0.2603], [""冷落"", 0.239], [""菊花"", 0.2331], [""笔下"", 0.2199], [""含蓄"", 0.1988], [""开放"", 0.1765], [""草木"", 0.1282], [""构思"", 0.1263], [""人生"", 0.1263], [""暗示"", 0.1165], [""凋零"", 0.1151], [""难以"", 0.1112], [""情绪"", 0.1112], [""时节"", 0.11], [""变化"", 0.1076], [""鲜明"", 0.1065], [""画面"", 0.1065]]",野菊、多情、陶渊明、屈原、冷落
934,156,甘菊,十月,唐,杜甫,叹庭前甘菊花,"[[""杜甫"", 0.5998], [""作为"", 0.2815], [""首诗"", 0.2623], [""欣赏"", 0.2429], [""具体"", 0.2315], [""无限"", 0.2148], [""野菊"", 0.1738], [""感情"", 0.1674], [""人们"", 0.1617], [""命运"", 0.1319], [""姿态"", 0.1247], [""显出"", 0.123], [""意象"", 0.123], [""特点"", 0.123], [""丰富"", 0.123], [""凄凉"", 0.1215], [""极为"", 0.1215], [""景物"", 0.112], [""咏花"", 0.1108], [""产生"", 0.1096]]",杜甫、作为、首诗、欣赏、具体
933,157,甘菊,十月,宋,苏轼,咏甘菊,"[[""菊花"", 0.6607], [""杭州"", 0.3812], [""陶渊明"", 0.2812], [""无人"", 0.2338], [""杜甫"", 0.1652], [""景物"", 0.1542], [""开头"", 0.1232], [""不同"", 0.1213], [""诗歌"", 0.0953], [""东坡"", 0.0937], [""风雨"", 0.0937], [""韩愈"", 0.0922], [""江南"", 0.0908], [""草木"", 0.0908], [""先生"", 0.0895], [""性格"", 0.087], [""清香"", 0.087], [""便是"", 0.0858], [""感叹"", 0.0847], [""觉得"", 0.0847]]",菊花、杭州、陶渊明、无人、杜甫
932,158,木芙蓉,十月,清,王又曾,酷相思,"[[""木芙蓉"", 0.7175], [""赏花"", 0.1957], [""还有"", 0.1861], [""出来"", 0.1839], [""景象"", 0.1721], [""下片"", 0.1622], [""运用"", 0.1622], [""形容"", 0.1536], [""手法"", 0.1438], [""感情"", 0.1314], [""陆游"", 0.1196], [""拟人化"", 0.1171], [""草木"", 0.1036], [""语言"", 0.0979], [""姿态"", 0.0979], [""凄凉"", 0.0954], [""艳丽"", 0.0942], [""菊花"", 0.0942], [""深沉"", 0.093], [""毕竟"", 0.093]]",木芙蓉、赏花、还有、出来、景象
905,159,雁来红,十月,明,释道衍,茶轩为陈惟寅赋,"[[""山茶花"", 0.6647], [""山茶"", 0.6443], [""盛开"", 0.1794], [""绿叶"", 0.112], [""生动"", 0.0928], [""想象"", 0.0862], [""首诗"", 0.0836], [""人生"", 0.0621], [""深情"", 0.0596], [""面对"", 0.0596], [""感叹"", 0.0588], [""丰富"", 0.0588], [""娇艳"", 0.0581], [""艳丽"", 0.0573], [""春色"", 0.0553], [""一幅"", 0.0547], [""不禁"", 0.0541], [""时节"", 0.0541], [""景物"", 0.0535], [""却是"", 0.0524]]",山茶花、山茶、盛开、绿叶、生动
906,160,雁来红,十月,宋,苏轼,茶轩为陈惟寅赋,"[[""山茶"", 0.876], [""东坡"", 0.3267], [""山茶花"", 0.2086], [""杭州"", 0.1107], [""先生"", 0.104], [""毕竟"", 0.0948], [""苏轼"", 0.0937], [""认为"", 0.0859], [""杨花"", 0.0674], [""莲花"", 0.0574], [""用典"", 0.0544], [""思想"", 0.0499], [""牡丹"", 0.0499], [""显出"", 0.0492], [""杜甫"", 0.048], [""绿叶"", 0.0468], [""真是"", 0.0458], [""联系"", 0.0438], [""观赏"", 0.0421], [""意思"", 0.0391]]",山茶、东坡、山茶花、杭州、先生
909,161,山茶,十月,宋,苏轼,邵伯梵行寺山茶,"[[""山茶花"", 0.8584], [""山茶"", 0.2269], [""性格"", 0.1702], [""相对"", 0.1135], [""希望"", 0.1119], [""语言"", 0.1119], [""强烈"", 0.1091], [""环境"", 0.0919], [""生动"", 0.0871], [""比喻"", 0.0864], [""盛开"", 0.0843], [""渲染"", 0.0843], [""色彩"", 0.0836], [""读者"", 0.078], [""意态"", 0.0632], [""自然"", 0.0601], [""神韵"", 0.0584], [""赏花"", 0.056], [""面对"", 0.056], [""深情"", 0.056]]",山茶花、山茶、性格、相对、希望
915,162,山茶花,十月,清,叶申芗,木兰花慢,"[[""山茶"", 0.8745], [""山茶花"", 0.2819], [""花卉"", 0.1168], [""美丽"", 0.109], [""木芙蓉"", 0.0988], [""开花"", 0.0978], [""芙蓉"", 0.0968], [""比喻"", 0.0936], [""红花"", 0.0831], [""牡丹"", 0.0809], [""前人"", 0.0809], [""艳丽"", 0.0778], [""绿叶"", 0.076], [""时间"", 0.0726], [""颜色"", 0.067], [""形象"", 0.0667], [""作品"", 0.064], [""盛开"", 0.0609], [""开放"", 0.059], [""红色"", 0.0416]]",山茶、山茶花、花卉、美丽、木芙蓉
917,163,木芙蓉,十月,宋,苏轼,王伯扬所藏赵昌芙蓉,"[[""木芙蓉"", 0.6858], [""芙蓉"", 0.5371], [""苏轼"", 0.3164], [""杭州"", 0.187], [""凄凉"", 0.1094], [""秋风"", 0.108], [""不禁"", 0.1019], [""感慨"", 0.0897], [""已经"", 0.0889], [""生活"", 0.0881], [""首诗"", 0.0788], [""便是"", 0.0561], [""显出"", 0.0554], [""映衬"", 0.0554], [""显示"", 0.054], [""意味"", 0.054], [""传神"", 0.054], [""毕竟"", 0.0534], [""真是"", 0.0515], [""却是"", 0.0494]]",木芙蓉、芙蓉、苏轼、杭州、凄凉
919,164,木芙蓉,十月,明,申时行,芙蓉,"[[""木芙蓉"", 0.9031], [""芙蓉"", 0.221], [""比作"", 0.1266], [""呼应"", 0.1266], [""典故"", 0.1011], [""咏物"", 0.0975], [""显得"", 0.0858], [""诗歌"", 0.0684], [""红花"", 0.0633], [""相对"", 0.0624], [""暗示"", 0.0593], [""艳丽"", 0.0593], [""对比"", 0.0593], [""凋零"", 0.0586], [""形成"", 0.0572], [""古人"", 0.0572], [""具体"", 0.0572], [""说明"", 0.0566], [""起来"", 0.0559], [""鲜明"", 0.0542]]",木芙蓉、芙蓉、比作、呼应、典故
925,165,木芙蓉,十月,宋,张耒,芙 蓉,"[[""憔悴"", 0.5078], [""西风"", 0.3688], [""木芙蓉"", 0.3247], [""芙蓉"", 0.3179], [""地方"", 0.2693], [""感叹"", 0.2623], [""还有"", 0.2526], [""对比"", 0.1918], [""人生"", 0.1385], [""强烈"", 0.1295], [""开放"", 0.0968], [""陆游"", 0.0812], [""屈原"", 0.0714], [""语言"", 0.0664], [""自有"", 0.0664], [""相似"", 0.0656], [""欣赏"", 0.0647], [""感到"", 0.0647], [""秋风"", 0.0639], [""毕竟"", 0.0632]]",憔悴、西风、木芙蓉、芙蓉、地方
931,166,木芙蓉,十月,宋,赵昂,婆罗门引,"[[""木芙蓉"", 0.501], [""首词"", 0.4321], [""西风"", 0.2732], [""形象"", 0.2255], [""正面"", 0.1983], [""芙蓉"", 0.1962], [""烘托"", 0.164], [""比较"", 0.1523], [""引出"", 0.1473], [""进一步"", 0.1399], [""寂寞"", 0.1385], [""上片"", 0.1372], [""下片"", 0.1359], [""咏物"", 0.1299], [""作品"", 0.1299], [""比喻"", 0.1266], [""色彩"", 0.1224], [""就是"", 0.1117], [""正是"", 0.1042], [""莲花"", 0.0943]]",木芙蓉、首词、西风、形象、正面
937,167,野菊,十月,唐,李商隐,野菊,"[[""野菊"", 0.913], [""生长"", 0.1372], [""矛盾"", 0.1119], [""命运"", 0.1066], [""就是"", 0.1029], [""赏花"", 0.1007], [""心理"", 0.0877], [""寄托"", 0.0835], [""抒发"", 0.0805], [""已经"", 0.0798], [""首诗"", 0.0707], [""感情"", 0.0676], [""写出"", 0.06], [""人物"", 0.0525], [""形态"", 0.0525], [""清人"", 0.0518], [""地方"", 0.0511], [""有关"", 0.0491], [""欣赏"", 0.0491], [""气氛"", 0.0485]]",野菊、生长、矛盾、命运、就是
926,168,木芙蓉,十月,宋,范成大,窗前木芙蓉,"[[""木芙蓉"", 0.766], [""西风"", 0.2321], [""感情"", 0.2105], [""冷落"", 0.2063], [""心情"", 0.17], [""已经"", 0.1655], [""其实"", 0.1408], [""红花"", 0.1074], [""显出"", 0.1031], [""觉得"", 0.1031], [""人们"", 0.1016], [""绿叶"", 0.0982], [""说明"", 0.0959], [""起来"", 0.0949], [""无限"", 0.09], [""得到"", 0.09], [""环境"", 0.0858], [""精神"", 0.0786], [""首诗"", 0.0733], [""矛盾"", 0.058]]",木芙蓉、西风、感情、冷落、心情
954,169,红梅,十一月,明,僧德辉,题红梅,"[[""杏花"", 0.69], [""红梅"", 0.4112], [""西湖"", 0.3249], [""无人"", 0.2564], [""感慨"", 0.1504], [""梅花"", 0.1429], [""人们"", 0.1221], [""清人"", 0.0968], [""同样"", 0.0941], [""风流"", 0.0941], [""冷落"", 0.0929], [""有关"", 0.0917], [""艳丽"", 0.0906], [""理解"", 0.0895], [""动人"", 0.0895], [""不禁"", 0.0855], [""引出"", 0.0845], [""却是"", 0.0828], [""颜色"", 0.078], [""运用"", 0.078]]",杏花、红梅、西湖、无人、感慨
960,170,红梅,十一月,宋,苏轼,定风波,"[[""红梅"", 0.5706], [""东坡"", 0.4279], [""梅花"", 0.3469], [""水仙"", 0.2448], [""词人"", 0.1889], [""瑞香"", 0.1886], [""绿叶"", 0.1841], [""咏物"", 0.1551], [""咏梅"", 0.1306], [""不知"", 0.1137], [""形象"", 0.1077], [""山茶花"", 0.0911], [""山茶"", 0.0883], [""水仙花"", 0.0858], [""人们"", 0.0847], [""意态"", 0.0738], [""清人"", 0.0671], [""对象"", 0.0662], [""风韵"", 0.0645], [""佳人"", 0.0636]]",红梅、东坡、梅花、水仙、词人
959,171,红梅,十一月,宋,姜夔,小重山,"[[""红梅"", 0.6331], [""相思"", 0.4446], [""仿佛"", 0.2497], [""东风"", 0.1959], [""上片"", 0.1617], [""境界"", 0.1601], [""词人"", 0.1398], [""正是"", 0.1228], [""用典"", 0.1055], [""先生"", 0.1007], [""红色"", 0.0993], [""独立"", 0.0979], [""娇艳"", 0.0941], [""故事"", 0.0941], [""杜甫"", 0.093], [""想到"", 0.0919], [""动人"", 0.0919], [""情感"", 0.0919], [""传说"", 0.0919], [""可能"", 0.0908]]",红梅、相思、仿佛、东风、上片
956,172,红梅,十一月,宋,高观国,留春 令,"[[""红梅"", 0.5106], [""梅花"", 0.4054], [""风韵"", 0.3296], [""杏花"", 0.3264], [""江南"", 0.2827], [""咏梅"", 0.2004], [""胭脂"", 0.1509], [""词人"", 0.1449], [""神韵"", 0.1393], [""人们"", 0.1299], [""时间"", 0.12], [""首词"", 0.1005], [""开放"", 0.0974], [""扬州"", 0.0783], [""东坡"", 0.0729], [""桃李"", 0.0729], [""月光"", 0.0686], [""红花"", 0.0686], [""风流"", 0.0668], [""摇曳"", 0.0668]]",红梅、梅花、风韵、杏花、江南
957,173,红梅,十一月,宋,毛滂,玉楼春,"[[""红梅"", 0.6084], [""梅花"", 0.6039], [""词人"", 0.2878], [""清人"", 0.1636], [""红色"", 0.1636], [""白色"", 0.1613], [""拟人化"", 0.0952], [""意态"", 0.0899], [""形态"", 0.083], [""拟人"", 0.083], [""性格"", 0.0807], [""咏梅"", 0.0796], [""表明"", 0.0796], [""相似"", 0.0785], [""出现"", 0.0785], [""只能"", 0.0775], [""春色"", 0.0739], [""咏花"", 0.0707], [""不可"", 0.0693], [""意境"", 0.0686]]",红梅、梅花、词人、清人、红色
944,174,红梅,十一月,宋,范成大,红 梅,"[[""红梅"", 0.7015], [""仿佛"", 0.415], [""面对"", 0.3212], [""草木"", 0.17], [""秋风"", 0.1545], [""结尾"", 0.1545], [""不可"", 0.1398], [""情景"", 0.1343], [""情怀"", 0.1318], [""花朵"", 0.1283], [""抒发"", 0.1283], [""一般"", 0.1239], [""梅花"", 0.1219], [""开放"", 0.117], [""开头"", 0.1152], [""似乎"", 0.1041]]",红梅、仿佛、面对、草木、秋风
945,175,红梅,十一月,宋,范成大,岭上红梅,"[[""梅花"", 0.6832], [""红梅"", 0.3933], [""桃李"", 0.3278], [""江南"", 0.1906], [""佳人"", 0.1755], [""对比"", 0.1733], [""杜甫"", 0.1733], [""胭脂"", 0.1356], [""相对"", 0.1217], [""诗意"", 0.1024], [""盛开"", 0.0904], [""不能"", 0.0875], [""似乎"", 0.0779], [""清人"", 0.0617], [""比作"", 0.0617], [""独立"", 0.0608], [""风流"", 0.06], [""姿态"", 0.06], [""充满"", 0.0571], [""春光"", 0.0571]]",梅花、红梅、桃李、江南、佳人
946,176,红梅,十一月,宋,梅尧臣,红 梅,"[[""梅花"", 0.8087], [""红梅"", 0.4476], [""咏物"", 0.1298], [""杏花"", 0.1002], [""江南"", 0.0868], [""清人"", 0.0843], [""对象"", 0.0831], [""希望"", 0.082], [""自有"", 0.082], [""曲折"", 0.0799], [""有关"", 0.0799], [""至此"", 0.0789], [""显示"", 0.0789], [""凋零"", 0.0779], [""李白"", 0.0779], [""寄寓"", 0.077], [""时节"", 0.0744], [""时间"", 0.0736], [""得到"", 0.0706], [""寂寞"", 0.0692]]",梅花、红梅、咏物、杏花、江南
947,177,红梅,十一月,宋,苏轼,红 梅,"[[""红梅"", 0.7302], [""梅花"", 0.2819], [""苏轼"", 0.2792], [""绿叶"", 0.2094], [""没有"", 0.1827], [""杏花"", 0.1815], [""语言"", 0.1486], [""自已"", 0.1448], [""具有"", 0.128], [""颜色"", 0.1231], [""首诗"", 0.1042], [""人们"", 0.0964], [""自然"", 0.0798], [""白色"", 0.0753], [""桃花"", 0.0743], [""咏梅"", 0.0743], [""出现"", 0.0733], [""感到"", 0.0724], [""特色"", 0.0715], [""风姿"", 0.0715]]",红梅、梅花、苏轼、绿叶、没有
958,178,红梅,十一月,宋,真德秀,蝶恋花,"[[""红梅"", 0.4905], [""梅花"", 0.4771], [""胭脂"", 0.4059], [""江南"", 0.2852], [""红色"", 0.1847], [""桃花"", 0.1797], [""人们"", 0.1165], [""陶渊明"", 0.0981], [""先生"", 0.0937], [""清人"", 0.0923], [""自有"", 0.0898], [""显出"", 0.0887], [""有关"", 0.0875], [""娇艳"", 0.0875], [""至此"", 0.0864], [""意味"", 0.0864], [""更加"", 0.0844], [""难以"", 0.0825], [""全词"", 0.0825], [""赞美"", 0.0825]]",红梅、梅花、胭脂、江南、红色
949,179,红梅,十一月,明,黄肃,红 梅,"[[""梅花"", 0.8407], [""红梅"", 0.4159], [""江南"", 0.1099], [""故人"", 0.0828], [""写出"", 0.0824], [""相思"", 0.0797], [""胭脂"", 0.0782], [""咏梅"", 0.0692], [""出来"", 0.065], [""情绪"", 0.0636], [""咏花"", 0.0615], [""诗意"", 0.0591], [""颜色"", 0.0574], [""花朵"", 0.0553], [""人们"", 0.0449], [""正是"", 0.044], [""扬州"", 0.0406], [""落花"", 0.0398], [""咏物诗"", 0.0384], [""创造"", 0.0372]]",梅花、红梅、江南、故人、写出
951,180,红梅,十一月,元,王冕,红梅四首(其一),"[[""桃花"", 0.6039], [""梅花"", 0.3437], [""红梅"", 0.3298], [""草木"", 0.3196], [""花儿"", 0.151], [""冷落"", 0.149], [""映衬"", 0.149], [""显示"", 0.1453], [""可爱"", 0.1435], [""可能"", 0.1418], [""无人"", 0.1371], [""生长"", 0.1371], [""景物"", 0.1356], [""鲜明"", 0.1328], [""景象"", 0.1328], [""典故"", 0.1239], [""突出"", 0.1206], [""联想"", 0.1206], [""色彩"", 0.1127], [""不能"", 0.1101]]",桃花、梅花、红梅、草木、花儿
948,181,红梅,十一月,宋,范成大,红 梅,"[[""梅花"", 0.4409], [""红梅"", 0.4038], [""桃李"", 0.2884], [""胭脂"", 0.2387], [""春风"", 0.2299], [""清人"", 0.2172], [""咏物"", 0.2091], [""春光"", 0.2009], [""无限"", 0.182], [""零落"", 0.1564], [""不同"", 0.1493], [""时间"", 0.1423], [""寄托"", 0.1313], [""咏物诗"", 0.1173], [""咏梅"", 0.1056], [""显出"", 0.1043], [""完全"", 0.1004], [""写出"", 0.0943], [""鲜明"", 0.0929], [""不可"", 0.0919]]",梅花、红梅、桃李、胭脂、春风
955,182,红梅,十一月,清,龚自珍,种红梅一株于竹下赋此,"[[""红梅"", 0.6797], [""环境"", 0.3407], [""生活"", 0.2171], [""咏梅"", 0.2075], [""感到"", 0.2022], [""构思"", 0.1442], [""自已"", 0.1348], [""毕竟"", 0.1315], [""生长"", 0.1256], [""女子"", 0.1192], [""具有"", 0.1192], [""寂寞"", 0.1168], [""咏物"", 0.1095], [""比喻"", 0.1067], [""首词"", 0.1041], [""就是"", 0.0942], [""形象"", 0.0761], [""创造"", 0.0743], [""自然"", 0.0743], [""形态"", 0.0721]]",红梅、环境、生活、咏梅、感到
953,183,红梅,十一月,明,李东阳,题延平刘郎中廷信所藏红梅,"[[""春光"", 0.6919], [""梅花"", 0.3682], [""西湖"", 0.2791], [""矛盾"", 0.2694], [""不同"", 0.2286], [""红梅"", 0.1766], [""仿佛"", 0.1393], [""方面"", 0.0843], [""清人"", 0.0831], [""地方"", 0.082], [""觉得"", 0.0798], [""感到"", 0.0788], [""艳丽"", 0.0778], [""写法"", 0.0769], [""李白"", 0.0769], [""完全"", 0.0769], [""出来"", 0.076], [""寄寓"", 0.076], [""可能"", 0.076], [""古人"", 0.0751]]",春光、梅花、西湖、矛盾、不同
952,184,红梅,十一月,元,王冕,红梅四首(其二),"[[""东风"", 0.564], [""红梅"", 0.4861], [""西湖"", 0.3841], [""思想"", 0.2226], [""当然"", 0.1762], [""梅花"", 0.1689], [""江南"", 0.1178], [""神韵"", 0.116], [""清人"", 0.1144], [""红色"", 0.1144], [""独立"", 0.1128], [""风流"", 0.1113], [""有关"", 0.1084], [""意味"", 0.1071], [""古人"", 0.1033], [""现实"", 0.1033], [""难以"", 0.1022], [""其实"", 0.0999], [""春风"", 0.0968], [""看来"", 0.0968]]",东风、红梅、西湖、思想、当然
974,185,水仙花,十二月,明,文征明,水 仙,"[[""水仙"", 0.8934], [""多情"", 0.1495], [""精神"", 0.1467], [""性格"", 0.1318], [""意象"", 0.1283], [""故事"", 0.1267], [""内容"", 0.1155], [""人们"", 0.0843], [""故人"", 0.0777], [""形象"", 0.0715], [""命运"", 0.0688], [""烘托"", 0.065], [""动人"", 0.0618], [""传说"", 0.0618], [""古人"", 0.0604], [""一幅"", 0.0597], [""美丽"", 0.0584], [""直接"", 0.0584], [""也许"", 0.0577], [""咏花"", 0.0577]]",水仙、多情、精神、性格、意象
